,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,external_gene_name
ENSMUSG00000058446,423.605603347074,0.667146311546871,0.187775271285098,3.552897604573,0.000381012742124032,0.0068850927713083,Znrf2
ENSMUSG00000035671,1057.30563796936,-0.79702800981446,0.22431602076977,-3.55314795206937,0.000380650313171069,0.0068850927713083,Zswim4
ENSMUSG00000074794,481.585546340802,1.05952653872593,0.298345821494046,3.55133694656779,0.00038327939460747,0.00690981304838649,Arrdc3
ENSMUSG00000070733,1794.04277825539,0.675777606067968,0.190275716549001,3.5515704175206,0.000382939508699961,0.00690981304838649,Fryl
ENSMUSG00000036309,5069.21566564022,0.490452087283405,0.138312944648977,3.54595940769044,0.000391186460400955,0.00702764648136202,Skp1
ENSMUSG00000015468,69.2837875964137,1.94841199213875,0.549450278032536,3.5461115774035,0.000390960631754174,0.00702764648136202,Notch4
ENSMUSG00000033735,1249.81124437156,0.548562203937708,0.154685714952386,3.54630163558775,0.000390678745523013,0.00702764648136202,Spr
ENSMUSG00000020656,28.8553778763611,1.98989751393288,0.561541228271436,3.54363564730283,0.000394650233559992,0.00707334649380602,Grhl1
ENSMUSG00000031818,18574.986714629,-0.793578657271233,0.223936741430339,-3.54376263672702,0.000394460206603487,0.00707334649380602,Cox4i1
ENSMUSG00000001240,72.1468498977025,-1.75997586179288,0.496813295084798,-3.54252971731056,0.000396308766882662,0.00709480351236506,Ramp2
ENSMUSG00000028634,244.089644838326,1.15752518357763,0.327107299847266,3.53867120702628,0.000402146405906495,0.00719093887212799,Hivep3
ENSMUSG00000078716,111.738215402914,1.12633006544511,0.318334030880787,3.53820187659078,0.000402861922310626,0.00719536659848178,Tmem8b
ENSMUSG00000020029,1536.66733876567,0.813449251030968,0.229928330291173,3.53783829074411,0.000403417043455833,0.00719692261515522,Nudt4
ENSMUSG00000046157,25.3065076259237,-2.57732267541188,0.728756162016792,-3.53660498496408,0.000405305376378792,0.0072222318400383,Tmem229b
ENSMUSG00000031239,10.271646763099,-5.78657880448265,1.63688287486048,-3.53512086500133,0.000407588680680036,0.00725451242071481,Itm2a
ENSMUSG00000032334,3539.96441309056,-1.18972192437076,0.33669685679864,-3.53351063530203,0.000410079590656525,0.00729040918510525,Loxl1
ENSMUSG00000064272,2.81382352928596,4.79045788184532,1.35585691613928,3.53315886420069,0.000410625644421979,0.0072916872516411,Gpbar1
ENSMUSG00000039942,138.629057895545,1.63021750374195,0.461461169387705,3.53272953801298,0.000411293007087646,0.00729511402882794,Ptger4
ENSMUSG00000040236,1127.64474670909,-0.770618805098196,0.21816904909081,-3.5322095792673,0.000412102609224138,0.00730105290858155,Trappc5
ENSMUSG00000002413,543.23365384994,0.849904206242802,0.240663139635472,3.53150967584873,0.000413194744795503,0.00731197788891282,Braf
ENSMUSG00000035852,44.289522485426,-3.19041110412747,0.903929207166462,-3.52949222000296,0.000416357946253079,0.00735453432268508,Misp
ENSMUSG00000020407,59.9850502519251,-2.78114238648903,0.788047252604067,-3.52915688405597,0.000416885911752423,0.00735453432268508,Upp1
ENSMUSG00000021939,16180.3874520538,-0.524976264378675,0.148761248739079,-3.52898532936801,0.000417156255583762,0.00735453432268508,Ctsb
ENSMUSG00000088088,267.178247863048,-4.19542031776614,1.1889221894328,-3.52875937134933,0.000417512580550402,0.00735453432268508,Rmrp
ENSMUSG00000097141,41.1179303170662,1.15327304902394,0.326957084111202,3.52729182228607,0.00041983376211947,0.0073869606337222,Gm10524
ENSMUSG00000004837,6.78038867388032,-3.12137269220634,0.885173714763788,-3.52628262695226,0.000421436965374097,0.00739917636288087,Grap
ENSMUSG00000058558,5658.08109489199,-0.52122667324548,0.147813345062076,-3.52624908817662,0.000421490342949905,0.00739917636288087,Rpl5
ENSMUSG00000021699,270.999574428482,0.914632168901026,0.259403723012895,3.52590224333658,0.000422042723226755,0.00740042531103882,Pde4d
ENSMUSG00000015944,909.485603405037,0.774565724933483,0.219799879013817,3.52395883204646,0.000425150298920127,0.00744136640009006,Castor2
ENSMUSG00000025494,124.015372651636,-2.4089851727792,0.683625542066311,-3.52383728305097,0.00042534536777729,0.00744136640009006,Sigirr
ENSMUSG00000006585,5726.30850048055,-0.818006418101818,0.232180472873762,-3.52314907441235,0.000426451421889679,0.00745223859752214,Cdt1
ENSMUSG00000044220,132.700664565723,-10.0849800484197,2.86298733240648,-3.5225374329347,0.000427436674533285,0.00746097750394194,Nkx2-3
ENSMUSG00000024697,47.8824193716218,-1.76697260958999,0.50177100643234,-3.52147211962964,0.000429157793398893,0.00748252669715212,Gna14
ENSMUSG00000070904,7.50414417016551,-5.92908363100896,1.68515158845734,-3.51842746469871,0.000434112473612537,0.00756034158461336,Ifna4
ENSMUSG00000022324,2202.98808690816,1.12872289027769,0.320885689824248,3.51752329901625,0.000435594108692702,0.00757756357859319,Matn2
ENSMUSG00000027656,829.518421422456,2.11845200554756,0.602364314583801,3.51689493261448,0.000436626576938677,0.0075812648664447,Ccn5
ENSMUSG00000031511,1761.6086746158,-0.504624962226928,0.143490060125076,-3.51679385866213,0.000436792864590324,0.0075812648664447,Arhgef7
ENSMUSG00000061371,86.5427454007726,1.09676497687327,0.311910114681126,3.51628538239141,0.000437630310893951,0.00758654689583239,Zfp873
ENSMUSG00000028980,1463.1784351618,0.824447681372339,0.234483859027293,3.51601037611879,0.000438083862888487,0.00758654689583239,H6pd
ENSMUSG00000001507,6941.55954433596,-0.84390185422484,0.240079685095533,-3.51509064121369,0.000439603918377504,0.0076043071505166,Itga3
ENSMUSG00000006362,3.21249996789983,-4.66842275610223,1.32824506838523,-3.51472997507736,0.000440201337820361,0.00760608558764214,Cbfa2t3
ENSMUSG00000020444,556.401553326078,0.552080589512351,0.157111014708554,3.51395216011097,0.000441492317055316,0.00761983036102879,Guk1
ENSMUSG00000050382,317.366411133815,0.866271975860662,0.246631937906007,3.51240793554809,0.000444065824961848,0.00765565499581087,Kif7
ENSMUSG00000036023,1157.57326561474,-0.548770140863212,0.156298369656405,-3.51104200299457,0.000446353866120241,0.00768648348622292,Parp2
ENSMUSG00000036054,817.618338918553,-0.548393900791302,0.156227502255728,-3.51022638698812,0.000447725326852301,0.00770147659545266,Sugp2
ENSMUSG00000005150,590.790508441581,-0.46736695056669,0.133160469959816,-3.50980250150609,0.000448439643709062,0.00770514507369604,Wdr83
ENSMUSG00000064797,54.1131684000635,-0.925709592475819,0.263950896846118,-3.50712804365088,0.000452971128713255,0.00777431921579514,Gm24357
ENSMUSG00000035944,438.542001360654,1.4066349718682,0.401559208437235,3.50293292324802,0.000460165326928661,0.00788898818005457,Ttc38
ENSMUSG00000029377,100.466321569558,-2.51057622788151,0.71677523044982,-3.50259903136716,0.000460742473618889,0.00789008659166066,Ereg
ENSMUSG00000060427,363.464445520003,-0.559088071644217,0.159641151682687,-3.50215508815356,0.000461510894911981,0.00789445444044098,Zfp868
ENSMUSG00000022353,469.353971709185,-1.67237011748759,0.477568143966713,-3.50184604776351,0.000462046518665741,0.00789483484893529,Mtss1
ENSMUSG00000034248,1776.1234106436,-1.2051361831165,0.344599420493016,-3.49720896626093,0.000470153396350746,0.00802443832306523,Slc25a37
ENSMUSG00000042857,59.0860900070803,0.969820928463487,0.277342224000704,3.49683836263254,0.00047080700569507,0.00802668529221595,Gm9776
ENSMUSG00000022185,8952.95837427707,-0.487602379370185,0.139501044641747,-3.49533138352045,0.000473473507231741,0.00805674863059356,Acin1
ENSMUSG00000032377,42.4365980887318,3.02229507907057,0.864759428586068,3.49495475754708,0.000474142119305968,0.00805674863059356,Plscr4
ENSMUSG00000025283,4970.3406424147,-1.29457002798451,0.370395105381097,-3.49510565657323,0.00047387412740093,0.00805674863059356,Sat1
ENSMUSG00000045667,56.3492721816327,-2.30700727250059,0.660843922732605,-3.49100172240529,0.000481213151043152,0.00815887082330936,Smtnl2
ENSMUSG00000061740,31.816917116062,2.82705950761629,0.809783135101294,3.49113161916203,0.000480979242396476,0.00815887082330936,Cyp2d22
ENSMUSG00000019194,60.9782572947874,2.47094043265143,0.708239599889399,3.48884817092591,0.000485106603753702,0.00821582527811061,Scn1b
ENSMUSG00000017390,126.767561365339,2.84499145865306,0.816365237914285,3.48494929294352,0.000492230312103373,0.00832582128274918,Aldoc
ENSMUSG00000005481,6562.94949959195,-0.94369396211108,0.270810468239827,-3.48470267137293,0.000492684183073335,0.00832582128274918,Ddx39a
ENSMUSG00000074802,995.684915812685,0.828483115174611,0.237808220771287,3.4838287443873,0.000494295661559519,0.00834388439457989,Gas2l3
ENSMUSG00000036810,1113.12913698297,-0.591904594917158,0.169961864999888,-3.48257295786644,0.000496619877284012,0.00837392595709818,Cnep1r1
ENSMUSG00000048965,77.9188021068392,0.774025305766651,0.222325244586805,3.48149985038897,0.000498614060048013,0.00839834284273641,Mrgpre
ENSMUSG00000038521,532.832556853463,2.37796909400545,0.683343537472433,3.47990280672168,0.000501595714854147,0.0084393204628305,C1s1
ENSMUSG00000049904,75.5943740478272,0.761746741394572,0.218919206302712,3.47957931265867,0.000502201694146798,0.00844028158752946,Tmem17
ENSMUSG00000051344,320.256456648098,0.621746215264033,0.179002647875003,3.47339116289606,0.000513925751850766,0.00862789324449899,Plekhm3
ENSMUSG00000024885,524.497301398975,1.88384571226295,0.542851548753744,3.47027786249813,0.000519920203602442,0.00871901078625775,Aldh3b1
ENSMUSG00000055421,9.56839554363032,-5.68584892954722,1.63887331546336,-3.46936451762269,0.000521691112707778,0.00873917857431396,Pcdh9
ENSMUSG00000006127,726.018414955808,0.484864538429307,0.139834582915316,3.46741505799707,0.000525489794204216,0.0087932340100897,Inpp5k
ENSMUSG00000028636,195.71592895027,0.852925195911869,0.246073181466414,3.46614446494765,0.000527979507271383,0.00882529224219493,Ppcs
ENSMUSG00000039427,1235.77203811162,0.413856506901379,0.119465036806581,3.46424793365636,0.000531716195832303,0.00887810169327812,Alg1
ENSMUSG00000060002,862.438310915052,0.841132034333584,0.242839400277788,3.46373789990998,0.000532725299214024,0.00888530330945039,Chpt1
ENSMUSG00000066880,220.63853595376,-0.592926633066186,0.171207423848099,-3.46320632446553,0.000533778921870265,0.0088932310514853,Zfp617
ENSMUSG00000027314,14.3090331990495,-1.96735887318269,0.568203887109795,-3.46241713197314,0.000535346742719681,0.00890969936097755,Dll4
ENSMUSG00000035042,901.311919628484,-2.31153079847112,0.668096465407713,-3.45987580859373,0.000540424574712251,0.00896958243034261,Ccl5
ENSMUSG00000031834,6054.53127484087,-0.767720300692672,0.221909722616625,-3.4596064185029,0.000540965466996469,0.00896958243034261,Pik3r2
ENSMUSG00000031796,1143.4578415497,-0.55235389410696,0.159655264719381,-3.45966601901797,0.000540845755247513,0.00896958243034261,Cfap20
ENSMUSG00000031910,6.44584192091475,-3.15300928130006,0.911419001581343,-3.45945089561385,0.000541277961721807,0.00896958243034261,Has3
ENSMUSG00000017607,160.091807188976,-1.41688197694788,0.409929305603089,-3.45640567185934,0.000547430769540104,0.00906177650590712,Tns4
ENSMUSG00000033444,1715.83729296081,0.818466768975327,0.23693661415583,3.45437015672484,0.000551579747047152,0.00911977167157894,Specc1l
ENSMUSG00000030554,58.196520824468,1.34586230151434,0.389641289537497,3.45410596272246,0.000552120394475224,0.00911977167157894,Synm
ENSMUSG00000009185,9.09414895133,-3.51740536852439,1.01856744379966,-3.45328666249442,0.000553800153656429,0.00913770253533107,Ccl8
ENSMUSG00000035385,3673.20402480899,-1.7857542088906,0.517347270847352,-3.45175148206688,0.000556960459923726,0.00917999780568817,Ccl2
ENSMUSG00000075704,519.561034845323,0.802286975902068,0.232649906303609,3.44847323882039,0.000563765332032131,0.00928220907493588,Txnrd2
ENSMUSG00000087659,983.023368662419,-1.13900107693432,0.330391322366523,-3.44743036462306,0.000565946278972545,0.00930815174121904,Gm12606
ENSMUSG00000033327,131.15557722354,-1.32767194235211,0.385167873617733,-3.44699553958589,0.000566857940856704,0.00931083810148657,Tnxb
ENSMUSG00000039270,159.974768440882,1.27333376935202,0.369427570737019,3.44677514678094,0.000567320542404274,0.00931083810148657,Megf9
ENSMUSG00000029993,1691.10663620629,0.496890890366859,0.144181139511399,3.44629604156773,0.00056832739092441,0.00931741856890787,Nfu1
ENSMUSG00000013465,3326.37138266984,0.326942882464981,0.0949339635123528,3.44389795146854,0.000573392078746673,0.00939044024171069,Nelfb
ENSMUSG00000055681,5417.57141731568,-0.859138148715821,0.249632230117908,-3.44161548494771,0.000578251581105301,0.00945994980238013,Cope
ENSMUSG00000054065,219.343935941698,-1.27054877657671,0.369224901541275,-3.44112428840252,0.000579302368466848,0.00946706888659213,Pkp3
ENSMUSG00000037725,2553.67799478269,-0.690384654925646,0.200715456841538,-3.43961878068362,0.000582534096528944,0.00950977636562856,Ckap2
ENSMUSG00000078922,54.9078332853087,-3.17443356526187,0.92313937942592,-3.43873702716049,0.000584434657775408,0.00953068522510098,Tgtp1
ENSMUSG00000020389,84.8845661040193,0.98458970627935,0.286450767141202,3.43720394295195,0.000587752869454057,0.00957464367210221,Cdkl3
ENSMUSG00000090942,5.47652978926375,-5.47066834834407,1.59265942441976,-3.43492667952985,0.000592714172010688,0.00963505130780164,F830016B08Rik
ENSMUSG00000104554,5.04180204627062,-4.07791266659414,1.18764316113795,-3.4336177734454,0.000595583401641428,0.00967146943024487,Gm4610
ENSMUSG00000038028,554.091130924936,0.914559818930481,0.266493275473867,3.43183075559505,0.000599521569671596,0.00972515052574873,Tigar
ENSMUSG00000029378,13.4083306559477,-2.62253682345387,0.765015345956686,-3.42808394277931,0.000607857474576372,0.00984998128981607,Areg
ENSMUSG00000028517,131.035177829165,3.81853199491298,1.11436100937148,3.42665613997632,0.000611062336154773,0.00988109001618096,Plpp3
ENSMUSG00000002885,1270.76448097805,-0.795178821374105,0.232046538039221,-3.42680751927315,0.000610721804867599,0.00988109001618096,Adgre5
ENSMUSG00000041827,2370.00681741583,-2.92859988693418,0.854866619158584,-3.42579745342812,0.000612997317911353,0.00990196717945461,Oasl1
ENSMUSG00000040820,177.786912325856,1.06596005934606,0.311216020726848,3.42514519932651,0.000614470929345926,0.00991535566787162,Hlcs
ENSMUSG00000022479,48.7367195942527,2.22956780621692,0.651258344667459,3.42347675768419,0.00061825538618906,0.00995553018724122,Vdr
ENSMUSG00000084319,958.367611238332,-0.839470092880261,0.245194968573516,-3.42368400854264,0.000617784110824255,0.00995553018724122,Tpt1-ps3
ENSMUSG00000000439,641.65306410288,0.67526918534367,0.197343623107434,3.42179379658016,0.000622094739233945,0.0100068754183469,Mkrn2
ENSMUSG00000060519,2405.2487477877,-1.55304591420841,0.453980842311496,-3.42095033416146,0.00062402727093758,0.0100170056080147,Tor3a
ENSMUSG00000031753,2868.34584689329,-0.603100306181337,0.176288539014565,-3.42109764793903,0.000623689345181253,0.0100170056080147,Cog4
ENSMUSG00000079330,3.46683441048363,-4.17075134632921,1.21962560966224,-3.41969807233243,0.00062690674360893,0.0100236228076298,Lemd1
ENSMUSG00000019302,1730.52460351767,0.628546250541574,0.183792258718924,3.41987336639035,0.000626502926670893,0.0100236228076298,Atp6v0a1
ENSMUSG00000057133,1046.24462672795,0.48132036642158,0.14073867416448,3.41995808386731,0.000626307853628291,0.0100236228076298,Chd6
ENSMUSG00000031843,768.668120141987,-0.727282001846383,0.212678110242914,-3.41963731488731,0.000627046764269727,0.0100236228076298,Mphosph6
ENSMUSG00000022957,2472.05355720561,0.629520558219022,0.184143167617548,3.41864738379266,0.000629332246904318,0.0100404513763371,Itsn1
ENSMUSG00000030930,22.749270304789,-2.70322504671788,0.790736724090153,-3.41861578495458,0.00062940532753212,0.0100404513763371,Chst15
ENSMUSG00000039577,334.49944504318,1.13131132666164,0.331020826226345,3.41764395780969,0.000631656792526919,0.0100659255497191,Nphp4
ENSMUSG00000000531,327.772262250634,-0.728732525500995,0.213304096550934,-3.41640192234651,0.000634545165222565,0.0101014860774251,Tamalin
ENSMUSG00000072568,31.7232049296149,-2.73978068084209,0.802289221043301,-3.41495387072416,0.000637928142103798,0.0101448386445421,Lratd2
ENSMUSG00000034543,2919.51614817009,0.625116550163478,0.183344922643968,3.40951110698261,0.00065079427828031,0.0103174375375202,Morc2a
ENSMUSG00000039345,140.617656967646,0.813559411276489,0.23860687415003,3.40962268658255,0.00065052810994263,0.0103174375375202,Mettl22
ENSMUSG00000031880,536.520745407965,-1.07005024570429,0.313841546031068,-3.40952387992111,0.000650763803852169,0.0103174375375202,Rrad
ENSMUSG00000031939,1096.12817222232,-0.652176389144531,0.191432889646895,-3.40681473464405,0.000657257236786447,0.0104091676491267,Taf1d
ENSMUSG00000026389,1281.89844941427,1.17071621970794,0.343685252925024,3.40636151753459,0.000658349398208419,0.0104091746710036,Steap3
ENSMUSG00000049313,67.5849696953445,2.29221643560682,0.672943706655383,3.40625287514677,0.00065861145499327,0.0104091746710036,Sorl1
ENSMUSG00000020785,627.992346410995,0.918005316931764,0.269567821408034,3.40547069801116,0.000660501012907599,0.0104283209204241,Camkk1
ENSMUSG00000053226,239.986668835147,-0.838685565085252,0.246365530410654,-3.40423257948176,0.000663502326852238,0.0104649628536756,Dand5
ENSMUSG00000071632,247.641642404461,0.653610889374742,0.192075256974507,3.40288957396262,0.000666772231246901,0.0104950085692066,2510002D24Rik
ENSMUSG00000031628,2665.97574029733,-0.714594287898834,0.209986586446585,-3.40304730883659,0.000666387408649743,0.0104950085692066,Casp3
ENSMUSG00000035279,403.324404047515,2.26997143063245,0.667252426320007,3.40196804251679,0.000669024605819186,0.0105196936485557,Ssc5d
ENSMUSG00000041530,965.986916047165,0.594903877740095,0.17506412421455,3.39820554559202,0.000678294369298989,0.0106545564975279,Ago1
ENSMUSG00000037379,65.1228019547689,6.59849547039655,1.94199375678551,3.39779437876192,0.000679314576653062,0.0106596934283375,Spon2
ENSMUSG00000033940,2341.28940932304,0.775358949512021,0.228222530637238,3.39738126357236,0.000680341054816575,0.010664918186513,Brk1
ENSMUSG00000032679,15.4381773780093,3.49271983645127,1.02852706372075,3.395846312314,0.000684167632986194,0.0107139815275577,Cd59a
ENSMUSG00000015023,1594.67461200526,-0.642988792043334,0.189405108129874,-3.39478062863246,0.000686836100094576,0.010744827616739,Ddx19a
ENSMUSG00000001120,1053.6595933528,0.596239780980828,0.175703034546868,3.39345181213581,0.000690177002445785,0.0107861198613936,Pcbp3
ENSMUSG00000057193,3893.90052348652,0.612216761052563,0.180564908670244,3.39056334678307,0.00069749133078205,0.0108893621165141,Slc44a2
ENSMUSG00000036022,360.791865491839,0.758317457677212,0.223702942101048,3.38984123568065,0.000699331121998999,0.0109070121644022,Fam122b
ENSMUSG00000031538,1948.31220786029,-1.58197525694881,0.466768128643537,-3.38921010212532,0.000700942813401557,0.0109210725273446,Plat
ENSMUSG00000033902,427.876174865628,0.767456784344964,0.226651231986883,3.38606932606207,0.000709014696004819,0.0110356558655487,Mapkbp1
ENSMUSG00000004561,453.95784122301,-0.575133471662383,0.169918833724866,-3.38475411497729,0.000712420413362287,0.011077453100794,Mettl17
ENSMUSG00000042523,344.842415470041,0.629492140110236,0.186002910728456,3.38431338329552,0.000713565076786775,0.0110840441927546,Dnal1
ENSMUSG00000022893,3053.33576740968,1.97441326551221,0.583575852722754,3.38330185579186,0.00071619866942727,0.0111137266785596,Adamts1
ENSMUSG00000024793,52.7728689879825,1.76583176271912,0.522084949423353,3.38226904389696,0.000718896993235025,0.0111443527842422,Tnfrsf25
ENSMUSG00000021457,468.176268764819,-1.28082060063993,0.378820019865362,-3.38107949282921,0.000722016516201954,0.0111489069570483,Syk
ENSMUSG00000003469,67.259806066407,-2.63789990168652,0.780264734979714,-3.38077550275946,0.000722815726113746,0.0111489069570483,Phyhip
ENSMUSG00000028989,268.928163336627,-4.21008480189432,1.24502098973497,-3.38153720829279,0.000720814700629887,0.0111489069570483,Angptl7
ENSMUSG00000038564,951.498176723376,0.648390899055305,0.191751940565418,3.38140462695395,0.00072116262581998,0.0111489069570483,Ift172
ENSMUSG00000040204,3680.3708841936,-0.554435000314737,0.163993711078839,-3.38083086642388,0.000722670110212338,0.0111489069570483,Pclaf
ENSMUSG00000046691,3807.28561811409,-0.632937900866336,0.187268798530773,-3.37983639470153,0.000725289897204856,0.0111758597587337,Chtf8
ENSMUSG00000020334,96.7419016953074,1.00150096759492,0.296429346522664,3.3785486468977,0.000728695385736027,0.0112071085077761,Slc22a4
ENSMUSG00000022109,1401.40637445297,-0.661399101137356,0.195766017376759,-3.37851844768579,0.000728775426438813,0.0112071085077761,Med4
ENSMUSG00000000355,553.728786741468,-1.03481259479153,0.306485423017121,-3.37638437940889,0.00073445233616811,0.0112831249006925,Mcts1
ENSMUSG00000033589,2127.2315914055,-0.773654312640683,0.229201153469151,-3.3754381290442,0.000736982610749862,0.01129942032713,Reep4
ENSMUSG00000090100,427.059408190731,0.483800444056924,0.143322126986745,3.3756158538009,0.000736506757861705,0.01129942032713,Ttbk2
ENSMUSG00000079426,3639.41460377733,0.393449096224006,0.116582801436153,3.37484681597295,0.000738567890757071,0.0113124472351217,Arpc4
ENSMUSG00000025586,61.513276809685,-2.34659695116091,0.695515082666554,-3.37389800687604,0.000741118218984322,0.0113367840693595,Cpeb1
ENSMUSG00000067212,1933.89074223147,-1.69954616208262,0.503852859380347,-3.37310016295784,0.000743269092125338,0.0113505383303907,H2-T23
ENSMUSG00000074305,707.153459604369,-0.959831955814184,0.284714872907235,-3.37120413139399,0.000748403802703967,0.0114176127757754,Peak1
ENSMUSG00000032518,23239.6966596796,-0.593581651732077,0.176176439118455,-3.36924536959776,0.000753742975238291,0.0114876704392611,Rpsa
ENSMUSG00000005124,1574.29629541495,-1.08573351702716,0.322326498352557,-3.36842773577864,0.000755982119257938,0.0115103891385629,Ccn4
ENSMUSG00000016942,10.3780897458518,2.98125997356113,0.885181352552742,3.3679651802013,0.000757251592147511,0.0115183135351577,Tmprss6
ENSMUSG00000049539,15.8271048466495,-2.23137339616419,0.662748787978929,-3.36684643810338,0.000760330141359816,0.0115537123654459,H1f1
ENSMUSG00000020829,212.146489104499,0.799735921354266,0.237597169520864,3.36593202253631,0.000762855052623505,0.0115692159755861,Slc46a1
ENSMUSG00000050796,197.733025722433,0.752826943767573,0.223659473584255,3.36595151416188,0.000762801150663121,0.0115692159755861,B3galt6
ENSMUSG00000070000,85.2705337519299,-1.89476345182085,0.563108504123923,-3.36482833760199,0.000765912948611255,0.0115927257123463,Fcho1
ENSMUSG00000001062,909.38802504938,-0.489520863985577,0.145474754704778,-3.36498841313736,0.000765468735001458,0.0115927257123463,Vps9d1
ENSMUSG00000042213,169.530127130443,1.20516245144282,0.358327052059451,3.3633030063353,0.000770157803411822,0.0116455129802035,Zfand4
ENSMUSG00000026259,209.742062881546,-1.45061424535285,0.432166727668008,-3.35660788413869,0.000789049303259555,0.0119194500840132,Ngef
ENSMUSG00000018474,3596.44888223066,-0.79566977383896,0.237079581564959,-3.35612948439826,0.000790415526307013,0.0119208702667435,Chd3
ENSMUSG00000020940,45.0220341053289,2.73842546846572,0.815971160832163,3.35603217357946,0.000790693696974794,0.0119208702667435,Efcab15
ENSMUSG00000058589,6.33922848061128,-3.51175266599309,1.04753134586364,-3.35240819270931,0.000801118064812227,0.012066203330737,Anks1b
ENSMUSG00000035781,3262.40365847813,0.628318981659972,0.187546917429469,3.35019626167017,0.000807543206033273,0.0121510757557531,R3hdm4
ENSMUSG00000022297,1589.61635886646,-1.07897420887645,0.322275044876115,-3.34799180399221,0.00081399418632354,0.0122361706718313,Fzd6
ENSMUSG00000000247,405.157147656019,2.41436969332158,0.721390657898413,3.34682694721225,0.000817422223628739,0.0122517728605875,Lhx2
ENSMUSG00000027339,668.548671286174,1.003399221658,0.299767609885409,3.34725697029631,0.000816155159290227,0.0122517728605875,Rassf2
ENSMUSG00000031812,3423.49287623514,-0.786470815037645,0.234985230552654,-3.34689466732855,0.000817222565095966,0.0122517728605875,Map1lc3b
ENSMUSG00000032965,976.405278199508,0.668417051352279,0.199832953486819,3.34487900863842,0.000823184722053636,0.0123261291681994,Ift57
ENSMUSG00000022024,1960.57493201874,-0.753323170492084,0.225273567108041,-3.34403711968031,0.000825686889171458,0.0123440986373108,Sugt1
ENSMUSG00000030245,1067.11157764911,0.500901922451647,0.149794146431216,3.34393522300724,0.000825990213148186,0.0123440986373108,Golt1b
ENSMUSG00000102252,61.7188948833875,2.96787243849612,0.888396109997382,3.34070850277008,0.000835649084809146,0.0124763219671797,Snrpn
ENSMUSG00000086513,9.76009295757264,-3.6369645287142,1.08914396615479,-3.3392872216466,0.000839936699601466,0.0125281731973534,Gvin-ps1
ENSMUSG00000047115,232.326968247891,0.956027275141107,0.286376773946803,3.33835479031794,0.000842760663869495,0.0125581138459158,Fam221a
ENSMUSG00000073409,1533.40837378141,-2.77544341317599,0.831633496254024,-3.33733961616215,0.000845845234801135,0.0125918761091693,H2-Q6
ENSMUSG00000034488,5.38768109066982,-4.83241574846677,1.44852954418108,-3.33608366351876,0.000849675893114007,0.0126366691337594,Edil3
ENSMUSG00000076928,44.7965763452798,-1.99916409564116,0.599875580629453,-3.33263123253562,0.000860288873019197,0.0127821471394099,Trac
ENSMUSG00000081382,22.0106188708263,-1.18313487733075,0.355085897638882,-3.33196808208357,0.000862341458523432,0.0127999937048414,Rpl18-ps1
ENSMUSG00000041343,44.4155626045658,0.99200019434248,0.297745441390613,3.3317057339631,0.000863154732209687,0.0127999937048414,Ankrd42
ENSMUSG00000011305,32.7011640646671,2.08890977590631,0.62726791521706,3.33017156661594,0.000867924876525774,0.0128583321302633,Plin5
ENSMUSG00000018401,1757.64693011229,0.753122837995382,0.226452042504209,3.32574981292731,0.000881810407175451,0.0130514729947489,Mtmr4
ENSMUSG00000021973,2038.56832527225,-0.555196796878803,0.166988487625064,-3.32476091480854,0.000884943870077973,0.0130852565712106,Micu2
ENSMUSG00000032423,2217.56140766863,-0.38935376728766,0.11712447960544,-3.32427318865608,0.000886493096956908,0.0130955723775248,Syncrip
ENSMUSG00000033788,89.5393324314648,1.89873870874377,0.571401966851233,3.32294745012334,0.000890716923883898,0.0131453405522904,Dysf
ENSMUSG00000007987,780.065282622498,0.494613417525287,0.148889798909182,3.32201011183435,0.000893714549880869,0.0131769341783969,Ift22
ENSMUSG00000034520,689.482629366434,-1.10487620904904,0.332712348921736,-3.32081515047384,0.000897549618933526,0.013220802720268,Gjc1
ENSMUSG00000031824,508.901574805616,-1.22707139061879,0.369806341584016,-3.31814588512136,0.000906171426285928,0.0133350279362919,6430548M08Rik
ENSMUSG00000020349,7409.81829166424,0.31059258292647,0.0936204581670393,3.31757170395711,0.000908036051841164,0.0133496925480052,Ppp2ca
ENSMUSG00000021062,13.3718503370917,-4.37430344685931,1.31883735949794,-3.31678763522784,0.000910588020552148,0.0133744246227803,Rab15
ENSMUSG00000025150,1164.18546299851,3.06119060852048,0.923296184454948,3.31550228416421,0.000914785934823761,0.0134232615512594,Cbr2
ENSMUSG00000027820,1518.12576668008,1.66650965051703,0.502724506808898,3.31495606031898,0.000916575308047148,0.013436696937225,Mme
ENSMUSG00000034902,3825.00775088973,0.67086638432956,0.202493556836463,3.31302583060143,0.000922924556825019,0.0135168893665287,Pip5k1c
ENSMUSG00000052684,3479.89435154739,-1.18669881763221,0.358522737278578,-3.30996808358665,0.000933066099615326,0.0136524172025542,Jun
ENSMUSG00000001472,9231.59980768656,-0.634055786576091,0.191611358343733,-3.30907203026376,0.000936057517249222,0.0136831677759112,Tcf25
ENSMUSG00000034245,190.912036215404,1.17584144362342,0.355412523314432,3.3083849512617,0.000938357303103013,0.0137037593609859,Hdac11
ENSMUSG00000011154,2.86429543913391,-5.13776567567148,1.55354583821055,-3.30712203612183,0.000942598182493934,0.0137526326853811,Cfap161
