,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,external_gene_name
ENSMUSG00000015312,1748.11200767532,0.304227189471205,0.336491193009262,0.904116350714805,0.365933709214967,0.669123493496761,Gadd45b
ENSMUSG00000031231,3765.60219219576,-0.258830187242027,0.286278503030757,-0.904120234323773,0.365931650136428,0.669123493496761,Cox7b
ENSMUSG00000042246,5.09014266323646,1.00413247142112,1.11075247446681,0.904011014608024,0.365989560879622,0.669146054833769,Tmc7
ENSMUSG00000083816,46.0599349038765,0.328171979882114,0.363093362843329,0.903822579714069,0.366089486730133,0.669249182945315,Gm13033
ENSMUSG00000097305,10.1676927226289,0.833131905594542,0.921956952841677,0.903655971167247,0.366177852381773,0.669251606123949,Gm17276
ENSMUSG00000080058,14.4742380646573,-0.7181268127977,0.7946900034542,-0.903656532328693,0.366177554731272,0.669251606123949,Gm11175
ENSMUSG00000029798,613.641805782635,-0.376314296501085,0.416478491694755,-0.903562378383018,0.366227497852677,0.669262799997441,Herc6
ENSMUSG00000095690,20.8440120336171,0.360633303834131,0.399271550757502,0.903228149238116,0.366404821036594,0.669398661727989,Rab11b-ps2
ENSMUSG00000039103,212.989720558833,-0.379922744490549,0.420651894683119,-0.903176116148838,0.366432431683328,0.669398661727989,Nexn
ENSMUSG00000030083,442.06492633318,0.299418774508075,0.331489542981739,0.903252548526302,0.366391874335129,0.669398661727989,Abtb1
ENSMUSG00000027244,1338.2906040474,0.110102278137311,0.121923129939519,0.90304668352861,0.366501118960328,0.66944461425014,Atg13
ENSMUSG00000078154,170.982728790954,-0.228939387573573,0.253590244775603,-0.902792565132612,0.366635997815606,0.669578068260433,Gm12184
ENSMUSG00000039285,976.63208070599,-0.178306789204586,0.197516236845015,-0.902744969490774,0.366661263676753,0.669578068260433,Azi2
ENSMUSG00000024696,21.1845425391577,0.469147377946878,0.519768640867638,0.902608085712407,0.36673393366066,0.669631255264026,Lpxn
ENSMUSG00000060467,18.7495005798997,0.428809916131505,0.475311856306415,0.902165410860418,0.36696900599118,0.669980930088135,Gm10080
ENSMUSG00000029465,6259.96806932404,-0.176585930572688,0.195790384631155,-0.901913191014742,0.367102983549045,0.670145973530059,Arpc3
ENSMUSG00000059534,2992.62511878057,-0.179780967662878,0.199452167522188,-0.901373847656374,0.367389581545236,0.670176377131801,Uqcr10
ENSMUSG00000033499,2274.36759549364,0.158852500972677,0.176173334412246,0.901683001588437,0.367225285293495,0.670176377131801,Larp4b
ENSMUSG00000098905,60.0497657511778,-0.257335882202702,0.285557509689621,-0.9011700742257,0.367497899596226,0.670176377131801,Zfp953
ENSMUSG00000038781,68.3800590112141,-0.714768333479464,0.792912721470164,-0.90144641916476,0.367351010150554,0.670176377131801,Stap2
ENSMUSG00000063628,52.353467224983,-0.31321972813859,0.347337735647521,-0.90177281646255,0.367177562810239,0.670176377131801,Gm7665
ENSMUSG00000003779,5382.33942600617,0.252396468775641,0.280024675613685,0.901336527656017,0.36740941792167,0.670176377131801,Kif20a
ENSMUSG00000029720,6.98260269154912,-0.497492714446939,0.551989614371412,-0.901271874496168,0.367443784034824,0.670176377131801,Gm20605
ENSMUSG00000046295,248.480601439253,-0.184499904004019,0.204739688920806,-0.901143813280795,0.367511860342859,0.670176377131801,Ankle1
ENSMUSG00000037022,309.809462120505,-0.218590515529905,0.242462643447105,-0.901543068334946,0.367299645516581,0.670176377131801,Mmaa
ENSMUSG00000006715,2469.68643310085,-0.185647972005124,0.206040062406252,-0.901028517643719,0.367573157293402,0.670208680680333,Gmnn
ENSMUSG00000097251,6.95700176868029,0.752163425496885,0.835026591609089,0.900765835549588,0.367712836067965,0.670383875880636,5033417F24Rik
ENSMUSG00000029174,1570.40487203301,-0.211876346164034,0.235331450168321,-0.900331621687154,0.367943797751097,0.670725429328636,Tbc1d1
ENSMUSG00000034868,4543.6914945251,-0.261552653674439,0.290582863465989,-0.900096621509999,0.368068833811953,0.67087383268463,Myl12b
ENSMUSG00000022219,65.9693201339674,0.480782931289441,0.534228261853611,0.899957874975145,0.368142668814004,0.670928888483261,Cideb
ENSMUSG00000048732,131.868729736299,0.380687058490533,0.423067198455648,0.899826457546654,0.368212612079881,0.670973400821152,Klhl11
ENSMUSG00000040385,18347.7176893664,-0.219737372983147,0.244254201573015,-0.899625765157865,0.368319440974742,0.670973400821152,Ppp1ca
ENSMUSG00000028465,11677.93393548,-0.162562533686591,0.180736177574285,-0.89944656276564,0.368414847010264,0.670973400821152,Tln1
ENSMUSG00000104748,3.03780538347415,0.979262259145489,1.08863309424228,0.899533795476869,0.368368403035358,0.670973400821152,Gm43592
ENSMUSG00000032553,963.413206122957,-0.138306577151041,0.15372433182386,-0.899705176858502,0.36827716768713,0.670973400821152,Srprb
ENSMUSG00000025227,418.258426550035,-0.251160158487513,0.279340269616306,-0.899119052303127,0.368589250908537,0.671120837321616,Mfsd13a
ENSMUSG00000027472,869.10648505538,0.190002349158717,0.211324043307225,0.8991042674803,0.36859712524505,0.671120837321616,Pdrg1
ENSMUSG00000053469,5.42225100288652,-0.754188334806801,0.839202808464381,-0.898696152109948,0.368814527154407,0.671357693960757,Tg
ENSMUSG00000045045,1864.12946017835,0.137086694645551,0.152537264370139,0.898709539676177,0.36880739437036,0.671357693960757,Lrfn4
ENSMUSG00000004980,33054.3475419233,-0.18540170852413,0.206323060468925,-0.89859906160152,0.368866258738541,0.671372390446358,Hnrnpa2b1
ENSMUSG00000026135,887.275490101895,0.171552322845594,0.190944735243549,0.898439659133728,0.368951201053168,0.671447523052737,Zfp142
ENSMUSG00000026470,927.848026591529,0.177730054125945,0.197868675640708,0.898222285818845,0.36906705445325,0.671578885739212,Stx6
ENSMUSG00000019080,242.094159242501,0.177343680168267,0.197487081270703,0.898001423825671,0.369184790383361,0.671713642512463,Mfsd3
ENSMUSG00000057719,917.463012420069,-0.278479083585534,0.310161093576836,-0.897853049117349,0.36926389829364,0.671778093926368,Sh3rf2
ENSMUSG00000080242,92.207284932815,-0.167981113379244,0.187175577103995,-0.897452092726358,0.369477726142726,0.672087588434213,Atp6v0c-ps2
ENSMUSG00000041975,292.863815397522,-0.144923929289818,0.161548666879134,-0.897091459122009,0.369670115808171,0.672358017847198,Mettl8
ENSMUSG00000032392,233.708537680322,-0.286583789706126,0.319702097935599,-0.896408849227681,0.370034442786117,0.672941066835963,Parp16
ENSMUSG00000083773,10.8057539979214,-0.510270005457496,0.569486805411596,-0.896017257307127,0.370243546424446,0.673241723650838,Gm13394
ENSMUSG00000037706,6101.43112256846,-0.239300566739501,0.267181504752349,-0.89564794898999,0.370440818222375,0.673520797188895,Cd81
ENSMUSG00000033557,1731.93302133638,0.168655673992885,0.188413731532166,0.895134726229294,0.370715072529392,0.673793818536517,Fam20b
ENSMUSG00000026715,7.48173990545863,-0.634842048871574,0.709336595176927,-0.894979975921343,0.370797792223915,0.673793818536517,Serpinc1
ENSMUSG00000023994,1189.32685629875,0.176174713607508,0.196852706680382,0.894957029438017,0.370810058933186,0.673793818536517,Nfya
ENSMUSG00000026979,157.919083054165,0.96494865670321,1.07807795443466,0.895063898425808,0.370752931156623,0.673793818536517,Psd4
ENSMUSG00000047388,501.767109258765,-0.165661908240623,0.185129941821252,-0.894841248319376,0.370871956935926,0.673826672230702,Atmin
ENSMUSG00000046442,383.117404113907,-0.390950441086262,0.437166740367666,-0.894282215425321,0.371170912998469,0.674139131098814,Ppm1e
ENSMUSG00000059436,1205.96765189893,0.12687820196146,0.141990818915532,0.893566238511077,0.371554016926544,0.674139131098814,Max
ENSMUSG00000052565,53.7428198189878,-0.503085839916783,0.562894069507964,-0.893748694770474,0.371456365205382,0.674139131098814,H1f3
ENSMUSG00000040035,14.2611589885534,0.511130503846588,0.571879890261728,0.893772473119596,0.371443640058279,0.674139131098814,Disp2
ENSMUSG00000033526,898.608590332345,0.178462938116791,0.199598540450935,0.894109434435773,0.371263341962824,0.674139131098814,Ppip5k1
ENSMUSG00000040359,491.029045359232,0.134237961159896,0.150229830314579,0.89355064090004,0.371562365603423,0.674139131098814,Ufl1
ENSMUSG00000055302,7679.76231240718,0.176595684497275,0.197636810786722,0.893536400401877,0.371569987982413,0.674139131098814,Mrfap1
ENSMUSG00000029467,4651.29382525551,-0.26744691961652,0.299205774846713,-0.893856142160145,0.371398866145661,0.674139131098814,Atp2a2
ENSMUSG00000034110,199.393124141585,0.269259757985148,0.30111122524918,0.89422025951482,0.371204054589511,0.674139131098814,Kctd7
ENSMUSG00000030435,7030.2950723674,-0.161622329994858,0.180844562169526,-0.893708542053651,0.371477853821899,0.674139131098814,U2af2
ENSMUSG00000047036,496.409222104771,-0.239215492887629,0.267675207713356,-0.893678181596094,0.371494102405766,0.674139131098814,Zfp445
ENSMUSG00000049191,219.698803158797,0.247603183768581,0.27689348093969,0.894218177070449,0.371205168567101,0.674139131098814,Rtl5
ENSMUSG00000006611,217.823825915299,0.27943887932597,0.312847729091423,0.893210508951177,0.371744451374874,0.674217027154477,Hfe
ENSMUSG00000048027,315.572698727688,0.214614641471503,0.24025508124152,0.893278262263925,0.37170817599625,0.674217027154477,Rgmb
ENSMUSG00000032609,375.561325396517,-0.273239593534261,0.305891213168033,-0.893257412347324,0.371719338886217,0.674217027154477,Klhdc8b
ENSMUSG00000071192,41.6608870952358,0.332205404654012,0.372041880599567,0.892924753843958,0.371897469889559,0.674390106767518,Wfikkn1
ENSMUSG00000059734,4618.23858709757,-0.169883789236342,0.190294660560516,-0.892740704000558,0.371996047101149,0.674390106767518,Ndufs8
ENSMUSG00000036580,1482.76214877586,0.21812204375038,0.244338389367334,0.892704762093111,0.37201529949986,0.674390106767518,Spg20
ENSMUSG00000031266,1259.46293473844,-0.243510934577508,0.272731287406065,-0.892860283444299,0.37193199843275,0.674390106767518,Gla
ENSMUSG00000021501,862.10745671517,-0.218344089978628,0.244617670212619,-0.892593285631599,0.372075016155382,0.674418858844585,Caml
ENSMUSG00000022263,1626.99296386281,0.180210633546235,0.201929593136537,0.892442909169749,0.372155580507131,0.674485387983342,Trio
ENSMUSG00000032652,259.956759735611,0.246519957038408,0.276266011780709,0.892328214569104,0.372217035531797,0.674517272261133,Crebl2
ENSMUSG00000027881,4321.1495252361,-0.202579666000858,0.227045407161589,-0.892242959386014,0.372262720566495,0.674520574628439,Prpf38b
ENSMUSG00000086464,4.77565070911446,-0.852516310377414,0.955896189909183,-0.891850306944323,0.372473173050082,0.674683996274493,Gm15835
ENSMUSG00000067928,159.056118548707,-0.29988849913225,0.336262287175082,-0.891829118428932,0.372484531692707,0.674683996274493,Zfp760
ENSMUSG00000040188,1224.34981327858,-0.116152407879158,0.130239374264278,-0.891837883399727,0.372479832981137,0.674683996274493,Scamp2
ENSMUSG00000034303,61.4101837006295,0.21733126648509,0.243750322930682,0.891614270996865,0.372599718245761,0.674813151240526,Ccdc15
ENSMUSG00000078813,498.480174816549,0.186929023554044,0.209738576607757,0.891247697859746,0.372796300728594,0.675089674117324,Leng1
ENSMUSG00000097711,4.3212245650697,0.660100979295257,0.741017637896312,0.890803329822525,0.373034688477305,0.675203323846986,Gm5523
ENSMUSG00000036046,3571.16383881558,0.207070296243382,0.232404949662423,0.890989183079616,0.372934973289628,0.675203323846986,5031439G07Rik
ENSMUSG00000098623,3.16773756666415,0.95924360919295,1.07674394011453,0.890874397761572,0.372996556698868,0.675203323846986,Mir8112
ENSMUSG00000030795,12848.7119679044,-0.164044050602644,0.184149909136003,-0.890817982872261,0.373026826129054,0.675203323846986,Fus
ENSMUSG00000025407,66.0166194027703,-0.514169549197436,0.577437197743679,-0.890433715054279,0.373233045641699,0.675233191368234,Gli1
ENSMUSG00000004105,1105.52464700639,-0.382284765873769,0.429356460420325,-0.890366865563233,0.373268928008486,0.675233191368234,Angptl2
ENSMUSG00000027207,2128.07614675538,-0.166347788051952,0.186824594352607,-0.890395553264215,0.373253529236085,0.675233191368234,Galk2
ENSMUSG00000067344,88.5152615094544,-0.236338196951156,0.265345439714644,-0.890681208636248,0.373100218711964,0.675233191368234,Rps25-ps1
ENSMUSG00000074064,315.619146487522,-0.272304364039805,0.305844554219183,-0.890335826756811,0.373285589232916,0.675233191368234,Mlycd
ENSMUSG00000106208,6.95548852697778,-0.583954367920828,0.655920891857022,-0.890281701910052,0.373314643842679,0.675233191368234,Gm4734
ENSMUSG00000026565,417.78004978363,-0.196330340066766,0.220666319988077,-0.889715929813728,0.373618438206861,0.67562374679505,Pou2f1
ENSMUSG00000055200,382.00094568227,0.240044377988115,0.269781081366163,0.889774689806038,0.373586879595041,0.67562374679505,Sertad3
ENSMUSG00000026842,2876.81013228783,0.107131875247154,0.120423621499562,0.889625091100117,0.373667228793367,0.67563252726448,Abl1
ENSMUSG00000040584,10.7330258798199,-0.680892640151561,0.765938023712613,-0.888965711417714,0.37402150788825,0.676193598437045,Abcb1a
ENSMUSG00000041886,6.46414215287091,-1.1309340405484,1.27336245414979,-0.888147782952745,0.374461262546558,0.676430007568912,Macc1
ENSMUSG00000022031,1532.98664587099,-0.210667058010465,0.237214781913605,-0.888085709967232,0.374494648786859,0.676430007568912,Elp3
ENSMUSG00000036241,2869.72753101805,-0.148618529244202,0.167317407220354,-0.888243080700347,0.374410009797319,0.676430007568912,Ube2r2
ENSMUSG00000029290,926.638593465039,0.141420234578399,0.159237049302329,0.888111373565438,0.374480845279545,0.676430007568912,Zfp326
ENSMUSG00000088008,4.61511311322095,0.677131109402846,0.762589300359415,0.887936808297347,0.374574743736661,0.676430007568912,Gm25492
ENSMUSG00000038279,2670.55284304693,0.255370040405713,0.287482694555179,0.888297087937228,0.374380965712848,0.676430007568912,Nop2
ENSMUSG00000086604,8.81451584309409,0.600326277617415,0.676027069132295,0.888021064582451,0.374529420560413,0.676430007568912,Gm15510
ENSMUSG00000081895,5.95589504051774,0.559862225759074,0.630090734178885,0.888542229538844,0.374249150648682,0.676430007568912,Rpl17-ps10
ENSMUSG00000031749,3048.73504929114,-0.197694232843499,0.22261329461138,-0.888061214801287,0.374507824130801,0.676430007568912,St3gal2
ENSMUSG00000010051,67.3928954117381,0.432956561260943,0.487616153250606,0.887904468247649,0.37459214101033,0.676430007568912,Hyal1
ENSMUSG00000000244,6.98281501186285,0.578153487422753,0.651238086252415,0.88777591425859,0.374661301345633,0.676475459914658,Tspan32
ENSMUSG00000040998,1362.40613460952,-0.389106298457998,0.43847024524092,-0.887417795577442,0.374854006052469,0.676743942835744,Npnt
ENSMUSG00000021496,464.351705769671,0.291270162891185,0.328365257932371,0.88703099933664,0.375062211042863,0.676960878100605,Pcbd2
ENSMUSG00000040813,2269.98051686602,-0.201104818276305,0.226701676742425,-0.88709012287014,0.375030381353853,0.676960878100605,Tex264
ENSMUSG00000025358,3089.86142840212,0.175894745890601,0.1983283185723,0.886886689489475,0.375139908564143,0.67702165401941,Cdk2
ENSMUSG00000052125,106.228880797072,-0.400300394813765,0.451659695402323,-0.88628761629304,0.375462560467238,0.677206574579543,F730043M19Rik
ENSMUSG00000022554,449.802587771431,0.244276956572859,0.275586241309273,0.886390247250124,0.375407272797711,0.677206574579543,Hgh1
ENSMUSG00000039826,383.008861681124,0.199235936837943,0.2247411461124,0.886512951830809,0.375341177995306,0.677206574579543,Trub2
ENSMUSG00000025484,377.23204835339,-0.216696311796967,0.24444111223386,-0.886496996420353,0.375349771967914,0.677206574579543,Bet1l
ENSMUSG00000031357,1786.50351019551,0.178500599976946,0.201386330831135,0.886359065385727,0.375424070049485,0.677206574579543,Syap1
ENSMUSG00000087589,12.9443629884016,0.503814138125019,0.568923015683495,0.885557666391373,0.375855932213217,0.677731807081893,D430040D24Rik
ENSMUSG00000027298,1581.54008333988,0.159839850996688,0.180481992357852,0.885627695641597,0.375818182251405,0.677731807081893,Tyro3
ENSMUSG00000036513,1091.07760796228,-0.1562448480707,0.176448747257824,-0.88549706642234,0.375888601117008,0.677731807081893,Commd2
ENSMUSG00000032387,745.649958433474,-0.226104236704622,0.255363770594497,-0.88542018383517,0.375930050358209,0.677731807081893,Rbpms2
ENSMUSG00000001739,8.64430919859976,0.537796037543913,0.607509219142782,0.885247533037874,0.376023140814475,0.677820168731098,Cldn15
ENSMUSG00000071172,5742.67856034674,-0.0957624184704974,0.108234872842903,-0.884764918692067,0.376283433969241,0.67802027187304,Srsf3
ENSMUSG00000059182,1214.82861657626,-0.271332723935283,0.306689506969939,-0.884714728638821,0.3763105098476,0.67802027187304,Skap2
ENSMUSG00000086784,842.602915971519,0.229141145377118,0.258961717322156,0.884845635666136,0.376239892345568,0.67802027187304,Isoc2a
ENSMUSG00000010047,854.31771365514,-0.171425713845651,0.193727404391137,-0.884881074953863,0.376220776108234,0.67802027187304,Hyal2
ENSMUSG00000058838,12.259905987352,-0.475809698608531,0.537932584060518,-0.884515481506883,0.376418008964023,0.678066400033091,Rps27a-ps2
ENSMUSG00000083906,3.78787917491625,-0.689936763708699,0.780026884733112,-0.88450382571719,0.37642429815857,0.678066400033091,Gm15186
ENSMUSG00000031077,426.379118972773,-0.186961144929605,0.21141070400007,-0.884350420258489,0.37650707823853,0.678136079778885,Fadd
ENSMUSG00000096957,31.839105735846,-0.409027190028463,0.462601427647632,-0.884189208209758,0.376594082984297,0.678213351461824,E230013L22Rik
ENSMUSG00000074210,7.8316876774134,0.604680244736946,0.684164940222738,0.883822320009683,0.376792135597835,0.678490569229919,E130208F15Rik
ENSMUSG00000086582,3.04151200114824,0.881706690525714,0.997767663854644,0.883679359901728,0.376869325334204,0.678550109470716,Gm16272
ENSMUSG00000023723,1274.50351662732,-0.161276186579464,0.182721746970514,-0.882632687424388,0.377434761663906,0.679011671135651,Mrps23
ENSMUSG00000061607,2129.83223544466,0.196676127003106,0.222806591253487,0.882721314017806,0.377386863303826,0.679011671135651,Mdc1
ENSMUSG00000026959,15.7299803218266,0.543293613962233,0.615526258812215,0.882648962873867,0.377425965294756,0.679011671135651,Grin1
ENSMUSG00000027176,846.377462771098,0.164889885009306,0.186772119459831,0.882839930746567,0.377322762598836,0.679011671135651,Cstf3
ENSMUSG00000028062,3337.01080919086,0.338901920328266,0.383965173268977,0.882637134620689,0.377432358081467,0.679011671135651,Lamtor2
ENSMUSG00000040928,752.677579735758,0.194366678571974,0.220113547702659,0.883029148367254,0.377220522932065,0.679011671135651,S100pbp
ENSMUSG00000063696,75.4421388488448,-0.184731353973974,0.209237687618578,-0.882878013404179,0.377302184081934,0.679011671135651,Gm8730
ENSMUSG00000022452,3532.0623691648,0.194215641457664,0.220079554797668,0.882479254541464,0.377517693527723,0.679081423683393,Smdt1
ENSMUSG00000077549,3.84182874433148,-0.817353156366286,0.926308223492607,-0.882377091811287,0.377572919637394,0.679101328442555,Snord71
ENSMUSG00000047242,116.123634482878,0.37363840450186,0.423515191826546,0.882231409197918,0.377651679903014,0.679163552046375,Taf9b
ENSMUSG00000050608,2612.08777938453,0.275784532646593,0.312762293851958,0.881770399014697,0.377900982144133,0.679532425562732,Micos10
ENSMUSG00000040502,181.283523819641,-0.359937311327501,0.408368500795344,-0.881403219461056,0.378099615753825,0.679810112365523,Marchf9
ENSMUSG00000057766,296.617106786189,0.24222427036666,0.274846652015117,0.88130697096262,0.378151694067493,0.679824263662603,Ankrd29
ENSMUSG00000085051,3.40260352569321,1.00825199006683,1.14443395398021,0.881004960190362,0.378315135287516,0.679959110618445,Gm11542
ENSMUSG00000097828,6.71251473989119,-0.626074475265164,0.710574563265645,-0.881082025210504,0.378273425354083,0.679959110618445,6430562O15Rik
ENSMUSG00000024222,1654.82565009718,-0.19842606020881,0.225288861439188,-0.880762852371958,0.378446189828005,0.6800356984313,Fkbp5
ENSMUSG00000074754,276.948408353659,0.204738298028395,0.232443728653686,0.880808009810541,0.378421743691715,0.6800356984313,Smim26
ENSMUSG00000004633,5.79013498202732,1.79913359633096,2.04336021740623,0.880477940700401,0.378600450170858,0.680233406090367,Chn2
ENSMUSG00000020393,1372.50519056658,-0.16956592524054,0.192633336647854,-0.880252235626888,0.378722681631447,0.680373527818737,Kremen1
ENSMUSG00000021967,1405.5846494566,-0.243162834136131,0.276358400222113,-0.879882189000577,0.378923134372147,0.680550681720712,Mrpl57
ENSMUSG00000022708,1306.93392735415,0.257539752343656,0.29271698199327,0.879825114996497,0.378954056936822,0.680550681720712,Zbtb20
ENSMUSG00000027405,4201.09143032896,-0.215394407187057,0.244812705069593,-0.879833451151266,0.378949540330425,0.680550681720712,Nop56
ENSMUSG00000085492,119.561631130564,-0.212764203377616,0.24201575460934,-0.87913368995774,0.379328792785622,0.68114411203378,Trmt61b
ENSMUSG00000021178,4812.61492863631,-0.197536762923793,0.224723754008091,-0.879020394598254,0.379390217890973,0.681174871071499,Psmc1
ENSMUSG00000021486,8722.20051850638,-0.21416158878786,0.243747384906341,-0.87862107267387,0.379606766192547,0.681484105826406,Prelid1
ENSMUSG00000061650,990.051955602988,0.184454234383194,0.209977568196896,0.878447331146493,0.379701008216388,0.681573725265743,Med9
ENSMUSG00000052331,204.776249966726,0.374092954015369,0.425958504350093,0.878238021297736,0.379814562546585,0.681651019606788,Ankrd44
ENSMUSG00000032062,180.658503349244,0.352294294676319,0.401152889919378,0.878204553747879,0.379832721225814,0.681651019606788,2310030G06Rik
ENSMUSG00000058756,2936.30814031375,0.279473947397058,0.318359508099683,0.877856449349553,0.380021625857857,0.681830890496106,Thra
ENSMUSG00000058624,78.3139225123307,0.766975883875997,0.873672756495459,0.877875472450975,0.380011301164601,0.681830890496106,Gda
ENSMUSG00000003604,854.96825448671,-0.246323995573759,0.280674401637504,-0.877614752669501,0.380152820535108,0.681907159009552,Aven
ENSMUSG00000028419,2388.67514803123,-0.112409178349832,0.128074062615395,-0.877688862634087,0.380112590160496,0.681907159009552,Chmp5
ENSMUSG00000028007,1139.46380800891,-0.195785614327709,0.223223607517447,-0.877082923733354,0.380441599059212,0.682345569201371,Snx7
ENSMUSG00000029056,1034.23607643857,0.108087444742966,0.123268983313956,0.876842185577829,0.380572362100076,0.682500499635565,Pank4
ENSMUSG00000020124,2132.96219762561,0.231716748692298,0.264347402984924,0.876561472047121,0.380724873642915,0.682694392126953,Usp15
ENSMUSG00000029072,6.78342809605293,0.604020874538053,0.689818334168055,0.875623109186454,0.381234958198504,0.683529344430057,Tas1r3
ENSMUSG00000024065,47.0742474672834,1.72416688705579,1.9693663576,0.875493216588189,0.381305599539575,0.683576300969874,Ehd3
ENSMUSG00000008475,3468.63457303117,-0.150837480115668,0.172354979251203,-0.875155918157875,0.381489074863788,0.683796121662523,Arpc5
ENSMUSG00000020532,1621.61840067551,0.199976581214756,0.228517421034298,0.875104315065509,0.381517149425442,0.683796121662523,Acaca
ENSMUSG00000028245,532.670693413989,-0.23261656319307,0.265851349170259,-0.874987333782895,0.38158079755856,0.683830498176849,Nsmaf
ENSMUSG00000031024,1085.30127680892,-0.180042030320593,0.205831619596216,-0.874705405679578,0.381734218078407,0.684025728922133,Denn2b
ENSMUSG00000026626,1577.06636221254,-0.167955333611739,0.19212097630536,-0.874216531904292,0.382000344637034,0.68442284746922,Ppp2r5a
ENSMUSG00000049882,222.512635641303,0.183853676215009,0.210352841521991,0.874025161175624,0.382104551454548,0.684457740094549,Vcpkmt
ENSMUSG00000026853,1641.54748845413,0.173676658351402,0.198735570881597,0.873908267055398,0.382168212211242,0.684457740094549,Crat
ENSMUSG00000028018,725.268395812688,-0.158113953603967,0.180938672119049,-0.873853840929789,0.382197855000123,0.684457740094549,Gstcd
ENSMUSG00000104686,103.371511517168,0.352902141500974,0.403811511285658,0.873927888725614,0.38215752575869,0.684457740094549,Gm42815
ENSMUSG00000026201,1254.15845504068,0.165064690473079,0.188951893520191,0.873580504529003,0.382346746979377,0.684506410039624,Stk16
ENSMUSG00000074733,353.479740945316,0.246442442941605,0.282113168908413,0.873558805833736,0.382358568229963,0.684506410039624,Zfp950
ENSMUSG00000092416,120.379508315825,-0.295424858398129,0.338184142293722,-0.873562126226321,0.382356759295951,0.684506410039624,Zfp141
ENSMUSG00000023923,745.618883209501,0.209145842887418,0.239443141145786,0.873467671225039,0.382408219977566,0.684515610151905,Tbc1d5
ENSMUSG00000094845,8.38707917368345,0.467320056214356,0.535166690374408,0.873223361280978,0.382541343858876,0.684645493034773,Tmem95
ENSMUSG00000018666,4951.15406932765,-0.203983969577028,0.233612826211854,-0.873171104877793,0.382569821930538,0.684645493034773,Cbx1
ENSMUSG00000107083,3.81966091318366,-0.766390408509893,0.878129086769458,-0.872753698809091,0.382797341556343,0.684893254037631,Gm43313
ENSMUSG00000083012,584.800629050157,-0.131145413755271,0.150256751525,-0.872808791779653,0.382767306740758,0.684893254037631,Fam220a
ENSMUSG00000086487,24.3814577421983,-0.723179929955475,0.828790579327992,-0.87257257501871,0.382896094271041,0.684920648076865,Gm11638
ENSMUSG00000028343,1399.52777226798,-0.118085688577538,0.135332109710872,-0.872562238406093,0.382901730492705,0.684920648076865,Erp44
ENSMUSG00000034227,10.9890526238804,0.521952999339032,0.598562590770689,0.872010726007758,0.383202526136636,0.685378977312072,Foxj1
ENSMUSG00000045092,176.111064665274,-0.515334205792514,0.591165178839861,-0.871726252219114,0.383357735111438,0.685576840393499,S1pr1
ENSMUSG00000024302,63.8364578523476,0.908000178115801,1.04202653702335,0.8713791308133,0.383547176785873,0.685835870303855,Dtna
ENSMUSG00000098431,8.37908500169987,-0.571996650859446,0.656620154511955,-0.871122591850066,0.383687219877352,0.686006518692468,Mir7666
ENSMUSG00000000628,1111.5174835361,-0.278849485793076,0.320135141221629,-0.8710367900537,0.383734065551776,0.686010516165451,Hk2
ENSMUSG00000034993,9158.93865338852,-0.206434127999754,0.237058555824215,-0.87081492284476,0.383855215832949,0.686045602895216,Vat1
ENSMUSG00000050335,9499.47543846086,0.324361003122353,0.372458025883027,0.870865924699447,0.383827364268915,0.686045602895216,Lgals3
ENSMUSG00000080364,48.3828513522752,-0.271657222289517,0.312007939286712,-0.870674069738606,0.383932140624023,0.686045602895216,Gm25777
ENSMUSG00000029176,2422.35936797901,0.147013757329607,0.168849258295581,0.870680504099403,0.383928626389658,0.686045602895216,Anapc4
ENSMUSG00000099517,17.3979691397499,0.562226438309628,0.645880151641618,0.870481058878541,0.384037565904106,0.686141460531865,H3c8
ENSMUSG00000024844,8439.21460890896,-0.153830851653327,0.176733276497288,-0.870412492215001,0.384075022256359,0.686141460531865,Banf1
ENSMUSG00000102776,3.34702655240434,0.798382144742637,0.917593688734497,0.870082428142819,0.384255359760642,0.686383891555251,Gm38162
ENSMUSG00000036478,2407.22660449263,-0.226501380396231,0.260371740675251,-0.869915374874479,0.38434665259833,0.686467226905588,Btg1
ENSMUSG00000031875,1116.98986193146,-0.296426023457677,0.340797292869025,-0.869801579003737,0.384408848430966,0.686498579859644,Cmtm3
ENSMUSG00000058076,5778.93641489833,0.230497363829246,0.265106211804658,0.8694528968604,0.384599461131363,0.686520082794904,Sdhc
ENSMUSG00000090386,104.578336245741,-0.3794937627079,0.43644819842539,-0.869504706576932,0.384571134860771,0.686520082794904,Mir99ahg
ENSMUSG00000013787,6260.20799257055,0.166058857419598,0.190946886319895,0.869659938530751,0.384486271502451,0.686520082794904,Ehmt2
ENSMUSG00000040842,2849.22382488853,0.12697424477289,0.146019521314131,0.869570339843339,0.384535252581053,0.686520082794904,Szrd1
ENSMUSG00000101892,363.392862958056,0.16906489220033,0.194523618015914,0.869122700496445,0.384780021563814,0.686762670799482,9130401M01Rik
ENSMUSG00000025381,3360.47079641455,0.17000934536411,0.195713172207889,0.868665830951446,0.385029935827389,0.686810155800207,Cnpy2
ENSMUSG00000021706,548.947684911344,0.250311607411417,0.288071895102581,0.868920612065546,0.384890554628677,0.686810155800207,Zfyve16
